event_date,device_category,country,source,medium,total_users,page_views,item_views,add_to_carts,checkouts,purchases,total_revenue
2020-12-23,mobile,Indonesia,<Other>,<Other>,2,2,0,0,0,0,0.0
2020-12-23,mobile,Switzerland,google,organic,1,2,2,0,0,0,0.0
2020-12-23,desktop,South Korea,google,organic,9,67,32,4,0,0,0.0
2020-12-23,mobile,Brazil,<Other>,<Other>,1,1,0,0,0,0,0.0
2020-12-23,desktop,Sweden,<Other>,<Other>,3,3,0,0,0,0,0.0
2020-12-23,mobile,Switzerland,google,cpc,1,2,0,0,0,0,0.0
2020-12-23,desktop,Peru,<Other>,referral,2,7,2,0,0,0,0.0
2020-12-23,mobile,Czechia,google,cpc,1,1,0,0,0,0,0.0
2020-12-23,mobile,China,(direct),(none),8,9,0,0,0,0,0.0
2020-12-23,mobile,United Kingdom,shop.googlemerchandisestore.com,referral,3,1,1,1,0,0,0.0
2020-12-23,mobile,Belgium,shop.googlemerchandisestore.com,referral,1,1,0,0,0,0,0.0
2020-12-23,desktop,Slovenia,(direct),(none),1,1,0,0,0,0,0.0
2020-12-23,desktop,Saudi Arabia,<Other>,referral,1,1,0,0,0,0,0.0
2020-12-23,mobile,Turkey,(direct),(none),4,5,0,0,0,0,0.0
2020-12-23,desktop,Lithuania,(data deleted),(data deleted),1,17,18,2,0,0,0.0
2020-12-23,desktop,Mexico,<Other>,<Other>,4,13,3,0,0,0,0.0
2020-12-23,mobile,Turkey,google,organic,8,20,4,0,0,0,0.0
2020-12-23,mobile,Singapore,<Other>,<Other>,5,6,0,0,0,0,0.0
2020-12-23,mobile,Cambodia,google,organic,1,0,0,0,0,0,0.0
2020-12-23,mobile,United Kingdom,google,organic,11,47,16,6,3,0,0.0
2020-12-23,desktop,Romania,(data deleted),(data deleted),1,0,0,0,0,0,0.0
2020-12-23,desktop,Netherlands,<Other>,<Other>,5,14,2,0,0,0,0.0
2020-12-23,mobile,Taiwan,<Other>,<Other>,5,4,0,0,0,0,0.0
2020-12-23,desktop,Greece,(direct),(none),3,4,0,0,0,0,0.0
2020-12-23,desktop,Ireland,google,organic,6,27,10,0,0,0,0.0
2020-12-23,mobile,Netherlands,google,cpc,2,4,0,0,0,0,0.0
2020-12-23,desktop,United Arab Emirates,google,organic,3,3,0,0,0,0,0.0
2020-12-23,mobile,China,<Other>,referral,2,8,4,0,0,0,0.0
2020-12-23,desktop,New Zealand,google,organic,2,2,0,0,0,0,0.0
2020-12-23,desktop,Turkey,<Other>,<Other>,1,1,1,0,0,0,0.0
2020-12-23,mobile,Mexico,<Other>,<Other>,3,5,1,0,0,0,0.0
2020-12-23,mobile,Italy,<Other>,<Other>,4,8,1,0,0,0,0.0
2020-12-23,desktop,Germany,<Other>,organic,1,2,0,0,0,0,0.0
2020-12-23,desktop,Italy,(data deleted),(data deleted),1,4,0,0,0,0,0.0
2020-12-23,mobile,Turkey,google,cpc,2,2,0,0,0,0,0.0
2020-12-23,desktop,Romania,(direct),(none),4,10,1,0,0,0,0.0
2020-12-23,mobile,Spain,shop.googlemerchandisestore.com,referral,1,1,0,0,0,0,0.0
2020-12-23,desktop,Italy,<Other>,referral,2,3,0,0,0,0,0.0
2020-12-23,mobile,Thailand,<Other>,<Other>,1,2,0,0,0,0,0.0
2020-12-23,mobile,Greece,(data deleted),(data deleted),1,2,0,0,0,0,0.0
2020-12-23,desktop,Indonesia,<Other>,referral,2,2,0,0,0,0,0.0
2020-12-23,desktop,Jamaica,<Other>,<Other>,1,1,0,0,0,0,0.0
2020-12-23,desktop,South Korea,<Other>,<Other>,3,93,28,1,15,0,0.0
2020-12-23,mobile,Canada,shop.googlemerchandisestore.com,referral,7,21,0,0,0,0,0.0
2020-12-23,desktop,Kazakhstan,<Other>,referral,1,1,0,0,0,0,0.0
2020-12-23,mobile,Turkey,(data deleted),(data deleted),2,2,0,0,0,0,0.0
2020-12-23,mobile,Brazil,shop.googlemerchandisestore.com,referral,1,1,0,0,0,0,0.0
2020-12-23,desktop,Germany,(direct),(none),5,16,13,0,0,0,0.0
2020-12-23,desktop,France,<Other>,referral,7,17,3,0,0,0,0.0
2020-12-23,desktop,Croatia,google,organic,2,9,2,0,0,0,0.0
2020-12-23,desktop,Kenya,google,organic,1,1,0,0,0,0,0.0
2020-12-23,mobile,Malaysia,google,cpc,1,5,0,0,0,0,0.0
2020-12-23,mobile,Slovakia,(direct),(none),1,1,0,0,0,0,0.0
2020-12-23,mobile,Austria,<Other>,<Other>,1,1,1,0,0,0,0.0
2020-12-23,desktop,Mexico,google,organic,5,6,3,2,0,0,0.0
2020-12-23,desktop,Peru,shop.googlemerchandisestore.com,referral,1,1,0,0,0,0,0.0
2020-12-23,desktop,Germany,<Other>,<Other>,6,14,3,0,0,0,0.0
2020-12-23,mobile,Switzerland,<Other>,<Other>,2,3,0,0,0,0,0.0
2020-12-23,desktop,Austria,<Other>,<Other>,2,2,0,0,0,0,0.0
2020-12-23,mobile,Ecuador,(direct),(none),1,1,1,0,0,0,0.0
2020-12-23,tablet,Austria,(data deleted),(data deleted),1,0,0,0,0,0,0.0
2020-12-23,desktop,Ukraine,google,organic,1,1,0,0,0,0,0.0
2020-12-23,mobile,Finland,(direct),(none),2,8,0,0,0,0,0.0
2020-12-23,mobile,Denmark,google,cpc,1,1,0,0,0,0,0.0
2020-12-23,desktop,Germany,<Other>,referral,6,6,0,0,0,0,0.0
2020-12-23,desktop,Canada,google,cpc,6,14,1,0,0,0,0.0
2020-12-23,desktop,Czechia,google,organic,2,2,0,0,0,0,0.0
2020-12-23,desktop,Serbia,(direct),(none),1,8,6,0,0,0,0.0
2020-12-23,mobile,South Korea,<Other>,referral,1,1,0,0,0,0,0.0
2020-12-23,mobile,France,<Other>,organic,1,8,8,0,0,0,0.0
2020-12-23,desktop,Egypt,google,organic,3,2,0,0,0,0,0.0
2020-12-23,desktop,Japan,(data deleted),(data deleted),2,3,0,0,0,0,0.0
2020-12-23,mobile,South Korea,google,cpc,3,7,0,0,0,0,0.0
2020-12-23,mobile,Poland,(direct),(none),4,4,2,0,0,0,0.0
2020-12-23,desktop,United Kingdom,(data deleted),(data deleted),4,4,0,0,0,0,0.0
2020-12-23,desktop,Luxembourg,google,organic,1,1,0,0,0,0,0.0
2020-12-23,mobile,Australia,google,cpc,1,1,0,0,0,0,0.0
2020-12-23,desktop,Pakistan,(direct),(none),2,2,0,0,0,0,0.0
2020-12-23,mobile,Morocco,<Other>,referral,1,6,0,0,0,0,0.0
2020-12-23,mobile,France,shop.googlemerchandisestore.com,referral,3,4,0,0,0,0,0.0
2020-12-23,desktop,Saudi Arabia,google,cpc,1,3,1,0,0,0,0.0
2020-12-23,desktop,Colombia,<Other>,referral,2,2,1,0,0,0,0.0
2020-12-23,mobile,Germany,google,organic,3,4,1,0,0,0,0.0
2020-12-23,desktop,Netherlands,(data deleted),(data deleted),2,8,10,1,0,0,0.0
2020-12-23,desktop,Netherlands,shop.googlemerchandisestore.com,referral,2,2,1,0,0,0,0.0
2020-12-23,mobile,United Arab Emirates,<Other>,<Other>,2,13,4,0,0,0,0.0
2020-12-23,desktop,India,<Other>,organic,4,14,5,0,0,0,0.0
2020-12-23,mobile,Denmark,<Other>,<Other>,2,2,0,0,0,0,0.0
2020-12-23,mobile,Turkey,shop.googlemerchandisestore.com,referral,2,2,2,0,0,0,0.0
2020-12-23,desktop,Jordan,<Other>,<Other>,1,1,0,0,0,0,0.0
2020-12-23,mobile,United Kingdom,(data deleted),(data deleted),2,15,5,0,0,0,0.0
2020-12-23,desktop,Vietnam,<Other>,referral,2,2,0,0,0,0,0.0
2020-12-23,mobile,Brazil,<Other>,referral,2,2,0,0,0,0,0.0
2020-12-23,desktop,Hong Kong,google,organic,3,13,4,0,0,0,0.0
2020-12-23,desktop,Taiwan,<Other>,<Other>,7,13,5,3,0,0,0.0
2020-12-23,desktop,Ireland,shop.googlemerchandisestore.com,referral,1,1,0,0,0,0,0.0
2020-12-23,desktop,Hong Kong,shop.googlemerchandisestore.com,referral,2,2,0,0,0,0,0.0
2020-12-23,mobile,Hong Kong,<Other>,referral,2,10,5,0,0,0,0.0
2020-12-23,desktop,Costa Rica,(direct),(none),2,29,26,6,0,0,0.0
2020-12-23,desktop,Romania,shop.googlemerchandisestore.com,referral,1,0,0,0,0,0,0.0
2020-12-23,mobile,Taiwan,<Other>,referral,4,39,15,6,0,0,0.0
2020-12-23,mobile,France,(direct),(none),4,4,0,0,0,0,0.0
2020-12-23,desktop,Nigeria,<Other>,referral,1,3,0,0,0,0,0.0
2020-12-23,mobile,Mexico,(data deleted),(data deleted),1,3,0,0,0,0,0.0
2020-12-23,desktop,Philippines,google,organic,2,3,0,0,0,0,0.0
2020-12-23,desktop,Thailand,(data deleted),(data deleted),1,1,0,0,0,0,0.0
2020-12-23,desktop,Greece,(data deleted),(data deleted),1,1,0,0,0,0,0.0
2020-12-23,desktop,South Korea,(direct),(none),5,6,0,0,0,0,0.0
2020-12-23,desktop,Sweden,(direct),(none),1,1,0,0,0,0,0.0
2020-12-23,desktop,Philippines,google,cpc,1,1,0,0,0,0,0.0
2020-12-23,mobile,Taiwan,google,organic,6,11,1,0,0,0,0.0
2020-12-23,mobile,China,<Other>,<Other>,1,1,0,0,0,0,0.0
2020-12-23,mobile,Thailand,<Other>,referral,1,2,0,0,0,0,0.0
2020-12-23,desktop,Spain,(data deleted),(data deleted),1,17,22,14,0,0,0.0
2020-12-23,mobile,Belgium,<Other>,referral,1,0,0,0,0,0,0.0
2020-12-23,desktop,Slovenia,(data deleted),(data deleted),1,1,0,0,0,0,0.0
2020-12-23,desktop,Peru,<Other>,<Other>,1,3,2,3,0,0,0.0
2020-12-23,mobile,France,google,cpc,2,2,0,0,0,0,0.0
2020-12-23,mobile,Greece,<Other>,organic,1,1,0,0,0,0,0.0
2020-12-23,mobile,Qatar,google,organic,2,3,1,1,0,0,0.0
2020-12-23,mobile,Canada,google,cpc,4,10,1,0,0,0,0.0
2020-12-23,desktop,South Korea,<Other>,organic,1,1,0,0,0,0,0.0
2020-12-23,mobile,Slovenia,google,organic,1,20,6,2,3,0,0.0
2020-12-23,desktop,Russia,<Other>,referral,4,10,1,1,0,0,0.0
2020-12-23,desktop,Saudi Arabia,google,organic,1,5,0,0,0,0,0.0
2020-12-23,mobile,Hong Kong,shop.googlemerchandisestore.com,referral,1,3,3,0,0,0,0.0
2020-12-23,desktop,Switzerland,google,cpc,1,1,0,0,0,0,0.0
2020-12-23,desktop,Belarus,<Other>,<Other>,1,2,0,0,0,0,0.0
2020-12-23,tablet,India,(direct),(none),2,3,1,0,0,0,0.0
2020-12-23,desktop,Turkey,(data deleted),(data deleted),1,1,0,0,0,0,0.0
2020-12-23,mobile,New Zealand,(direct),(none),1,1,0,0,0,0,0.0
2020-12-23,mobile,Bangladesh,google,cpc,1,1,0,0,0,0,0.0
2020-12-23,mobile,Indonesia,(direct),(none),4,8,0,0,0,0,0.0
2020-12-23,desktop,Finland,(direct),(none),1,1,0,0,0,0,0.0
2020-12-23,mobile,Canada,<Other>,organic,4,5,0,0,0,0,0.0
2020-12-23,mobile,Nigeria,google,cpc,2,2,0,0,0,0,0.0
2020-12-23,desktop,China,<Other>,referral,1,4,2,0,0,0,0.0
2020-12-23,desktop,Israel,google,organic,4,17,8,0,0,0,0.0
2020-12-23,mobile,Tunisia,<Other>,<Other>,1,21,0,0,0,0,0.0
2020-12-23,mobile,Germany,<Other>,organic,1,17,10,0,3,0,0.0
2020-12-23,desktop,Trinidad & Tobago,google,organic,1,1,0,0,0,0,0.0
2020-12-23,desktop,Peru,google,organic,3,10,2,1,0,0,0.0
2020-12-23,mobile,India,<Other>,referral,12,20,2,0,0,0,0.0
2020-12-23,mobile,Iraq,(direct),(none),1,1,0,0,0,0,0.0
2020-12-23,desktop,United Arab Emirates,<Other>,<Other>,1,1,0,0,0,0,0.0
2020-12-23,desktop,Panama,(direct),(none),1,1,0,0,0,0,0.0
2020-12-23,mobile,Spain,google,cpc,3,14,1,0,0,0,0.0
2020-12-23,desktop,France,<Other>,organic,1,15,4,2,3,0,0.0
2020-12-23,desktop,Czechia,(direct),(none),2,4,2,0,0,0,0.0
2020-12-23,mobile,Kuwait,<Other>,referral,1,15,12,1,0,0,0.0
2020-12-23,mobile,Switzerland,<Other>,referral,2,2,0,0,0,0,0.0
2020-12-23,desktop,(not set),(direct),(none),4,8,4,3,0,0,0.0
2020-12-23,mobile,South Korea,(data deleted),(data deleted),3,3,0,0,0,0,0.0
2020-12-23,mobile,Indonesia,<Other>,organic,2,2,0,0,0,0,0.0
2020-12-23,mobile,Indonesia,<Other>,referral,1,1,0,0,0,0,0.0
2020-12-23,tablet,China,(direct),(none),1,6,0,0,0,0,0.0
2020-12-23,tablet,China,google,organic,1,3,0,0,0,0,0.0
2020-12-23,desktop,Singapore,<Other>,<Other>,1,1,0,0,0,0,0.0
2020-12-23,desktop,New Zealand,<Other>,referral,2,4,0,0,0,0,0.0
2020-12-23,mobile,Pakistan,(direct),(none),2,2,2,0,0,0,0.0
2020-12-23,desktop,Spain,google,cpc,1,3,0,0,0,0,0.0
2020-12-23,mobile,(not set),(direct),(none),1,2,0,0,0,0,0.0
2020-12-23,mobile,Japan,google,organic,3,3,1,0,0,0,0.0
2020-12-23,mobile,Uruguay,<Other>,referral,1,29,0,0,0,0,0.0
2020-12-23,mobile,Ireland,(direct),(none),3,6,1,0,0,0,0.0
2020-12-23,mobile,(not set),<Other>,referral,1,1,0,0,0,0,0.0
2020-12-23,desktop,Indonesia,<Other>,<Other>,1,1,0,0,0,0,0.0
2020-12-23,mobile,Mexico,(direct),(none),2,2,0,0,0,0,0.0
2020-12-23,mobile,Netherlands,<Other>,<Other>,1,1,0,0,0,0,0.0
2020-12-23,tablet,South Korea,<Other>,referral,1,1,0,0,0,0,0.0
2020-12-23,mobile,Romania,(data deleted),(data deleted),1,6,0,0,0,0,0.0
2020-12-23,mobile,Singapore,<Other>,referral,1,14,2,0,0,0,0.0
2020-12-23,mobile,Denmark,shop.googlemerchandisestore.com,referral,1,2,0,0,0,0,0.0
2020-12-23,mobile,South Korea,<Other>,<Other>,2,7,0,0,0,0,0.0
2020-12-23,desktop,Israel,<Other>,organic,1,1,0,0,0,0,0.0
2020-12-23,mobile,Germany,(direct),(none),2,5,1,0,0,0,0.0
2020-12-23,mobile,Russia,shop.googlemerchandisestore.com,referral,1,3,0,0,0,0,0.0
2020-12-23,desktop,Bolivia,google,organic,1,2,0,0,0,0,0.0
2020-12-23,desktop,Argentina,<Other>,organic,2,4,2,0,0,0,0.0
2020-12-23,mobile,Germany,(data deleted),(data deleted),1,2,0,0,0,0,0.0
2020-12-23,desktop,China,<Other>,organic,1,1,0,0,0,0,0.0
2020-12-23,desktop,Peru,<Other>,organic,1,3,0,0,0,0,0.0
2020-12-23,mobile,New Zealand,google,organic,1,3,0,0,0,0,0.0
2020-12-23,mobile,Bulgaria,(direct),(none),1,13,6,0,3,0,0.0
2020-12-23,desktop,Malaysia,<Other>,referral,1,1,0,0,0,0,0.0
2020-12-23,mobile,Ukraine,google,cpc,1,1,0,0,0,0,0.0
2020-12-23,mobile,Albania,(data deleted),(data deleted),1,6,0,0,0,0,0.0
2020-12-23,mobile,Peru,<Other>,referral,1,1,0,0,0,0,0.0
